exporter,tons,year
414.256538077,2010
416456.939936,2010
4159.13227239,2010
414365.332787,2010
410.094245084,2010
414.111040074,2010
4195.62438999,2010
4113301.10516,2010
4113.41846092,2010
4120.70970909,2010
411.97474745,2010
413.022373852,2010
4113.08610765,2010
4170.76505828,2010
411374.549805,2010
415.951947825,2010
416.170167966,2010
410.365899518,2010
410.805554926,2010
410.761327788,2011
410.885893877,2011
410.74746787,2011
4143.09571766,2011
4123.06129059,2011
411.69849046,2011
41677.6890287,2011
41166.9751919,2011
410.252568278,2011
413.723457821,2011
412.956921301,2011
4176.60120563,2011
410.029035675,2011
410.954059635,2011
415.664042912,2011
412.989978066,2011
414.044562104,2011
4118.49446814,2011
4153.3938283,2011
417.769693399,2011
4110.06291202,2011
41652.979903,2011
411.517911442,2011
410.018368953,2011
410.063221514,2011
41150.3617027,2011
410.166166441,2011
4168.77923305,2011
4169.4912262,2011
410.802241578,2011
410.027459058,2011
4138.14950249,2011
4124.76892468,2011
41110.8486621,2011
414.841543732,2011
410.606598329,2011
411660.41127,2011
4157.15502554,2011
4116.8392915,2011
41295.7867062,2011
41124.0441494,2011
4120.28152171,2011
410.052082187,2011
4118.7558909,2011
410.537596532,2011
4186.00979416,2011
41154.0335146,2011
411035.699825,2011
4115.12179447,2011
41212.7632262,2011
415.685182289,2011
413.490122725,2011
411863.775126,2011
413.125809184,2011
4142.6269725,2011
418.92474415,2011
4135.36314942,2011
410.749486435,2011
4147.49745659,2011
410.884508016,2011
416.711330606,2011
410.994288686,2011
4155.99302635,2011
412611.978305,2011
41192.219695,2011
412.673420606,2011
418.04774856,2011
411021.138389,2011
411831.038705,2011
41213.8919272,2011
410.687225437,2011
41181.3509199,2011
411815.414241,2011
41201.3303921,2011
412.110244207,2011
41135.6090785,2011
4116.04299191,2011
4163367.79071,2011
413.901435559,2011
419.494042455,2011
411068.822422,2011
4135.59352814,2011
4117421.89125,2011
4122364.64146,2011
4127.51979276,2011
4136.75937182,2011
410.079457541,2011
419.508404164,2011
410.174036104,2011
411.329253955,2011
4162.0142571,2011
41251.5869735,2011
4146.79498013,2011
4112.87424613,2011
415661.177633,2011
413.66851645,2011
410.374955772,2011
414.527572471,2011
411140.881429,2011
4138.99586537,2011
41681.1896996,2011
4126.1170246,2011
41116.4223424,2011
4112.63632094,2011
410.017469159,2011
4151.94500623,2011
411409.244939,2011
414.565077398,2011
411.533674645,2011
41116.9021219,2011
419.808805925,2011
410.171042775,2011
414.352605913,2011
41522.6203091,2011
4180.6251758,2011
4187.43640944,2011
41233.906076,2011
41108.3833418,2011
410.03430252,2011
41144.5372079,2011
41695.2331482,2011
41531.6101605,2011
41107.4389113,2011
410.192123578,2011
4126.70518654,2011
410.31696546,2011
416.574437977,2011
41142.07694,2011
4182.21875404,2011
4114.73908712,2011
41490.4893961,2011
410.072158899,2011
4199.45574146,2011
419.973588735,2011
416.525424031,2011
410.23917698,2011
412.936013481,2011
4181.52236457,2011
41322.2745526,2011
41106.4226854,2011
41402.8068089,2011
412.347811195,2011
416.52172009,2011
415.273692288,2011
41479.1105944,2011
41758.1729871,2011
4127.80709986,2011
410.046927335,2011
411143.344908,2011
4116.13212247,2011
41219.9523413,2011
410.124505881,2011
4117.49513587,2011
419.073436427,2011
4128.17652811,2011
41235.1337806,2011
4188.65102951,2011
413.83394152,2011
415964.358534,2011
4188.86278935,2011
414469.159307,2011
410.058668875,2011
416.717413527,2011
41189.9063276,2011
416969.576321,2011
4120.86637242,2011
4116.89915089,2011
41323.7390678,2011
412.016141401,2011
41130.5596497,2011
411247.420294,2011
419.491748973,2011
414.68441602,2011
410.112902954,2011
410.162569641,2011
411.109067974,2012
413.023847629,2012
410.201183927,2012
41127.7806005,2012
4121.20926718,2012
411.613239832,2012
41595.8531265,2012
41187.3738847,2012
410.281846197,2012
413.528972633,2012
415.14769964,2012
412740.452699,2012
410.073857791,2012
410.18947469,2012
410.635452454,2012
414.55130821,2012
412.229674806,2012
415.290044482,2012
4111.2932537,2012
4193.71962544,2012
4134.85748,2012
410.917636145,2012
411.841584344,2012
411899.828028,2012
413.181046701,2012
410.051094391,2012
410.162142433,2012
4169.33405808,2012
410.035971365,2012
4162.7593144,2012
41111.8353601,2012
412.814264306,2012
410.041790808,2012
4192.11216242,2012
4166.70052392,2012
4155.08880676,2012
413.627133321,2012
415.179201906,2012
412530.456407,2012
4179.49070623,2012
4128.43370462,2012
41270.8712327,2012
41517.0774813,2012
4148.12815697,2012
411.015257205,2012
4122.44463627,2012
410.058032848,2012
41164.2095501,2012
41212.1125319,2012
411093.528978,2012
4112.10609398,2012
411.815261693,2012
416.614299985,2012
413.827697159,2012
412138.968777,2012
412.419171831,2012
4139.22375116,2012
413.772181218,2012
4121.44368741,2012
411.069413158,2012
4199.4723837,2012
411.849367165,2012
4110.32933338,2012
411.265159113,2012
4165.13381806,2012
412055.686299,2012
41206.3503233,2012
418.121463149,2012
4116.52577775,2012
41250.0664731,2012
412669.374831,2012
4134.37289545,2012
415.574255632,2012
41164.1358331,2012
411364.113869,2012
41309.3936177,2012
411.842284764,2012
4167.64680572,2012
4126.1168584,2012
41129143.1545,2012
4120.56458103,2012
41341.7661173,2012
4120.0980416,2012
41212.3514662,2012
4120592.66739,2012
4127786.34415,2012
4120.77851002,2012
4159.09185689,2012
410.224902971,2012
4124.26602852,2012
410.146174209,2012
418.015234137,2012
4138.96729557,2012
41292.8844078,2012
41150.1025972,2012
412.068612922,2012
416122.277331,2012
413.746861404,2012
412.377244929,2012
415.096193815,2012
411118.24651,2012
4174.98009966,2012
411395.591064,2012
4117.51492414,2012
41288.8143695,2012
414.76740311,2012
412.807027016,2012
4163.57998723,2012
411660.21438,2012
414.250521706,2012
414.65759424,2012
41148.8128431,2012
4124.87630664,2012
410.521561668,2012
414.397296076,2012
41637.1593897,2012
412254.441061,2012
4169.81653522,2012
41247.4588825,2012
41103.1227569,2012
41165.5120112,2012
41795.1739801,2012
41591.6236905,2012
41115.7280196,2012
410.131764094,2012
4125.63187235,2012
4199.5777674,2012
41123.6031384,2012
411.021588449,2012
41492.9541622,2012
410.193499307,2012
41247.9490418,2012
4137.26829404,2012
413.738361442,2012
410.09737279,2012
418.584326991,2012
4162.96820734,2012
41488.5532603,2012
41108.6319905,2012
41543.4986843,2012
4115.88800474,2012
415.944546868,2012
410.22478184,2012
41586.4117574,2012
41675.4497648,2012
4111.22514993,2012
410.107905236,2012
411374.444315,2012
4117.72568622,2012
41657.0440412,2012
4118.74492801,2012
41175.0231727,2012
4187.34509517,2012
41469.4916123,2012
4168.76775345,2012
413.896369718,2012
416219.13405,2012
4166.78470164,2012
418406.849255,2012
414.488423563,2012
4127.24584149,2012
41361.6414974,2012
4145800.51117,2012
418.309088714,2012
4116.50783115,2012
4150.77632244,2012
416.870334721,2012
41213.4779149,2012
4141.79298154,2012
411043.426049,2012
419.518178035,2012
4111.45119573,2012
410.117993921,2012
410.493738643,2013
410.015065304,2013
411.331947656,2013
41205.2183391,2013
4123.01994368,2013
412.556744241,2013
41708.3081074,2013
41273.7586714,2013
410.134402696,2013
412.258166433,2013
414.253859034,2013
4145.18126757,2013
410.064162032,2013
410.360031021,2013
412.170810446,2013
418.272938769,2013
410.11357171,2013
414.589824562,2013
417.956110308,2013
4189.28253673,2013
4111.87614817,2013
410.739701383,2013
413.919345364,2013
41818.5503864,2013
413.265338462,2013
410.030657238,2013
4115.24262251,2013
411.000573783,2013
4169.30539883,2013
41127.3389441,2013
412.644725188,2013
410.054530693,2013
4137.31897453,2013
4157.37335673,2013
4126.76107994,2013
416.217361188,2013
410.648700811,2013
412732.556165,2013
4179.81375853,2013
4122.75514699,2013
41352.0235224,2013
41299.0249808,2013
4137.87966076,2013
413.297080585,2013
4121.68500693,2013
41104.1324233,2013
41177.088026,2013
411365.422206,2013
4111.13138089,2013
411.611100767,2013
413.473474187,2013
417.504416291,2013
410.726956116,2013
412657.705099,2013
412.339412926,2013
4140.41831994,2013
4111.86643261,2013
4120.08222102,2013
410.513391694,2013
4183.93538529,2013
413.217690264,2013
415.846376344,2013
411.819752126,2013
4152.3955113,2013
411669.065913,2013
41193.8227376,2013
416.227785557,2013
4114.58826505,2013
4131.34236227,2013
411067.08245,2013
4131.91013345,2013
410.684067707,2013
41278.3940906,2013
41977.9424376,2013
411279.988449,2013
411.047128703,2013
4159.25444417,2013
4125.40729137,2013
4196937.75426,2013
4110.78559825,2013
4112.79205575,2013
4128.13392576,2013
4172.63712803,2013
4117023.99023,2013
4140976.78917,2013
41244.1047166,2013
4157.73244176,2013
410.082382961,2013
4122.43894685,2013
410.427390707,2013
410.0797073,2013
417.573148768,2013
4148.69382994,2013
41249.3874039,2013
41805.981895,2013
412.640513711,2013
415442.710809,2013
413.835820461,2013
410.85185439,2013
418.219747949,2013
41690.1611556,2013
4145.09598738,2013
41964.9821943,2013
4123.40287645,2013
41167.9941773,2013
414.009784959,2013
412.85703395,2013
412.654232104,2013
414.707987545,2013
412496.307911,2013
413.390343744,2013
4119.7138564,2013
41131.5256223,2013
4118.05337167,2013
410.159413343,2013
4110.93598105,2013
41597.2483966,2013
4176.47661416,2013
4180.73411762,2013
41276.8601585,2013
4150.8658588,2013
410.102570621,2013
41111.2444668,2013
41485.7562275,2013
41677.0157615,2013
41131.631614,2013
410.280291639,2013
4128.83387322,2013
410.175776138,2013
4124.71298341,2013
4131.78528678,2013
41123.4219546,2013
410.665213816,2013
41587.8239754,2013
410.159459971,2013
41231.1881143,2013
41196.6284791,2013
413.957299192,2013
410.192336139,2013
417.43493589,2013
4161.48652976,2013
41151.9407338,2013
4190.95663991,2013
41531.6788535,2013
4115.31672863,2013
414.992187177,2013
410.764149752,2013
41524.0173842,2013
411494.72376,2013
419.762772768,2013
410.095341446,2013
41966.8290741,2013
412.501948433,2013
41217.1586944,2013
4121.11426333,2013
416.68188416,2013
4168.69959671,2013
41396.1453049,2013
4157.77002124,2013
411.317040083,2013
415802.004511,2013
4171.32138431,2013
419556.939097,2013
410.264593979,2013
4116.31435728,2013
41186.0134549,2013
4113898.49314,2013
418.122268461,2013
4118.7906471,2013
411.731979054,2013
412.891486286,2013
4157.4019554,2013
419.418881119,2013
411191.848868,2013
4114.08145826,2013
4133.64568789,2013
410.016415885,2013
410.760315452,2013
44302.4289104,1986
440.017507504,1986
4412.07927201,1986
441.776782251,1988
440.078582044,1989
440.055127789,1989
440.052493399,1989
440.063740536,1989
440.090634232,1989
440.036958448,1989
440.042623883,1989
44193.182935,1989
440.200205271,1989
440.095857876,1989
440.04716542,1989
440.028649059,1989
440.566162255,1989
440.017404779,1989
440.786717133,1989
441.549042385,1989
441.800725832,1989
440.044783685,1989
440.059915174,1989
440.027004503,1989
440.070516871,1989
440.613092258,1989
440.014679232,1989
445.828096179,1989
440.01466387,1989
440.122504642,1989
440.352738042,1989
440.01179217,1989
440.115843733,1989
440.078887544,1989
441.875350183,1989
440.01098256,1989
440.330895329,1989
440.024708789,1989
440.361270037,1989
440.040465096,1989
440.019869504,1989
440.116283117,1989
440.012029587,1989
440.418111609,1989
440.015052615,1989
441.852162361,1989
440.024119103,1989
440.13888407,1989
441.343457736,1989
440.385201943,1989
440.052467384,1989
440.210130202,1989
440.372229988,1989
440.053988743,1989
440.011364673,1989
440.016189996,1989
440.059717037,1989
440.492274679,1989
440.345319242,1989
446.236909621,1989
440.103695062,1989
440.079291104,1989
440.071385991,1990
4417.90475608,1990
440.664986947,1990
440.015839453,1990
440.152324842,1990
440.400863391,1991
4438.02481724,1991
440.235831267,1991
442.288025747,1993
440.348120131,1993
440.020760231,1993
445.440834539,1993
440.015859188,1993
440.04072048,1993
440.067547879,1993
440.012126351,1993
440.021402051,1993
440.040877601,1993
4451.78000562,1993
443.403805187,1994
440.046135138,1994
442.166716603,1994
440.501063542,1994
440.012391747,1994
446.685415655,1994
440.418158251,1995
440.031984458,1995
440.888344771,1995
440.01247403,1995
440.089243587,1995
441.844325252,1995
440.410376666,1995
440.013974576,1995
440.317317685,1995
4421.32617281,1995
441.335241158,1995
4426.85460135,1996
440.040910583,1996
440.295525937,1996
440.027525745,1996
440.011629345,1996
440.015582674,1996
440.148361984,1996
440.029017683,1996
440.067208157,1996
440.012022689,1996
444.723467693,1996
441.883024858,1996
440.129490638,1997
440.035891062,1997
440.046477101,1997
440.012137675,1997
442.213578542,1997
440.017967948,1997
440.995223602,1997
440.264312034,1997
440.016744826,1997
440.062525166,1997
4448.32191622,1997
440.038191591,1997
441.800005112,1997
440.250437522,1997
440.205991218,1997
440.010852399,1997
442.161349,1997
442.524054038,1997
440.024715595,1997
440.011630787,1997
440.056706473,1997
440.018071476,1997
440.202596104,1997
440.123045526,1997
440.026338603,1997
440.118519047,1997
440.015647892,1997
440.129126871,1997
4473.66060608,1997
440.013674615,1997
440.017938069,1997
441.022967192,1997
440.035381927,1997
440.010117211,1997
440.01194222,1997
440.01914645,1997
440.055871905,1997
440.010969492,1997
440.010171406,1997
440.02179464,1997
440.017528775,1997
440.126751394,1997
440.036461597,1997
446.226036367,1997
447.200536532,1997
440.183193213,1998
440.276691702,1998
440.189278175,1998
440.026605041,1998
440.110709079,1998
4456.13094236,1998
440.194529372,1998
440.060355865,1998
440.209984531,1998
440.793990976,1998
4487.64767109,1998
440.043697674,1998
440.063798663,1998
440.051827164,1998
440.02652738,1998
440.014057943,1998
440.050625106,1998
440.218978181,1998
440.261690948,1998
440.021141474,1998
440.744483633,1998
440.037217275,1998
440.013697596,1998
440.043207492,1998
440.127454141,1998
440.015356866,1998
440.260699709,1998
440.037131143,1998
440.011604549,1998
440.09098378,1998
440.069596295,1998
440.035018102,1998
440.150418204,1998
440.056665666,1998
440.085289337,1998
440.013029362,1998
440.367925611,1998
442.787282926,1998
4423.54979619,1998
440.465781491,1999
44428.1813578,1999
440.020845609,1999
440.897219821,1999
442.876458907,1999
440.043600499,2000
441.145207104,2000
440.726613087,2000
440.057710452,2000
44995.1341646,2000
44436.7576198,2000
440.094011402,2000
440.039968787,2000
440.358106516,2000
440.012600358,2000
440.022814658,2000
440.012786704,2000
440.041920095,2000
440.057561641,2000
443.575813562,2000
440.150057657,2000
440.016805578,2000
440.015876898,2000
440.054861148,2000
442.27042582,2000
440.016499488,2000
4412.43009441,2000
440.012214776,2000
440.062094195,2000
442.233749967,2000
440.036900473,2000
441.922928721,2000
440.026266501,2001
440.014519891,2001
440.568865546,2001
440.037041684,2001
442754.072666,2001
440.021456026,2001
440.025551008,2001
440.05305069,2001
440.013760096,2001
440.042089125,2001
440.029190493,2001
440.067895023,2001
440.028661502,2001
440.022233769,2001
440.016334675,2001
440.01755815,2001
440.039146574,2001
440.033135086,2001
4411.76662766,2001
4412.2671591,2001
446.022907571,2001
440.021660825,2001
440.026231012,2001
4414.37833081,2001
440.045098297,2001
440.177796885,2001
440.017103802,2001
440.022802239,2001
444.978896291,2001
440.064149876,2001
440.337079915,2002
44948.1971183,2002
440.032986252,2002
440.019091575,2002
440.131967272,2002
440.033386552,2002
441.535940395,2002
445.958847745,2002
440.095065702,2002
443.887575552,2002
440.057739184,2002
442.951541334,2002
440.064480673,2002
440.074942313,2003
440.017685213,2003
440.288256245,2003
440.101645751,2003
440.033547416,2003
440.019674689,2003
440.111508553,2003
440.728391122,2003
440.041958028,2003
440.014232331,2003
440.124200328,2003
440.050383948,2003
440.537104371,2003
440.020023809,2003
440.026367511,2003
440.087458561,2003
44300.6762658,2003
44423.5401024,2003
440.099363146,2003
440.255078379,2003
440.072939736,2003
440.153903404,2003
440.019165807,2003
440.037438883,2003
440.036066505,2003
441.951790306,2003
440.24456329,2003
440.013267988,2003
440.123517008,2003
440.21405384,2003
440.078671487,2003
440.991992564,2003
440.039153872,2003
441.122253984,2003
440.630361908,2003
440.019553657,2003
440.840123811,2003
440.059807012,2003
440.035901078,2003
440.015840507,2003
440.051539603,2003
440.037585435,2003
440.291699925,2003
440.049318994,2003
441.871966,2003
440.029762094,2003
440.089477737,2003
440.074011126,2003
440.097233893,2003
440.028970208,2003
440.025616027,2003
440.022745936,2003
440.100030663,2003
440.01460904,2003
440.039226685,2003
440.196748424,2003
440.010189088,2003
440.035520521,2003
440.034120399,2003
440.27426212,2003
440.123311567,2003
440.02026133,2003
440.084936898,2003
440.101223916,2003
441.62881237,2003
440.314391669,2003
440.140541479,2003
44392.1635038,2003
440.042729263,2003
440.519040766,2003
440.552502653,2003
440.135191151,2003
444.331282433,2003
440.060533507,2003
440.210861566,2004
440.530792321,2004
440.016099649,2004
4420.32769003,2004
4458.79596215,2004
440.109748037,2004
440.02784963,2004
440.014290156,2004
440.250539092,2004
440.019640857,2004
440.039027531,2004
440.126705061,2004
440.079163509,2004
440.042625962,2004
4417.58751056,2004
440.084833778,2004
440.022599464,2004
440.027464146,2004
440.135216125,2004
440.087004085,2004
44307.894266,2004
4428.96556909,2004
440.016328013,2005
440.109778342,2005
440.059383653,2005
440.020013376,2005
440.016559119,2005
4415.87945835,2005
440.143359687,2005
440.014516539,2005
440.027449821,2005
442.441816695,2005
440.310320023,2005
440.350389313,2005
440.708541882,2005
440.012558573,2005
440.010459127,2005
440.012398844,2005
440.05416172,2005
440.068768869,2005
440.515202036,2005
4411.19290142,2005
440.010514813,2005
440.011328256,2005
440.020549834,2005
440.033886505,2005
440.343497702,2005
440.04173355,2005
44136.2314673,2005
4417.16551068,2005
440.01026926,2005
440.996232134,2006
440.012011687,2006
440.034602227,2006
4413.08481564,2006
440.110115752,2006
440.064060774,2006
440.101750985,2006
44209.8293593,2006
440.030500561,2006
440.023980654,2006
442.361111857,2006
440.039044357,2006
440.467641954,2006
440.082043942,2006
440.029497372,2006
440.014251465,2006
440.061959427,2006
44170.1339368,2006
440.05064423,2006
440.013103605,2007
440.070436665,2007
440.04885119,2007
4415.64111646,2007
440.175965426,2007
444.001421111,2007
440.012399471,2007
440.015978869,2007
440.081270091,2007
440.013895414,2007
440.088602857,2007
440.414269155,2007
44219.4280785,2007
440.013639365,2007
440.02915204,2007
440.110590577,2007
440.086334002,2007
440.081826527,2007
441.382718379,2007
440.017736818,2007
440.019349735,2007
440.105055857,2007
440.581086259,2007
440.014727668,2007
441.28499981,2007
440.016995227,2007
440.010560992,2007
440.347423871,2007
441.402518846,2007
440.013518469,2007
440.137897087,2007
44247.4593276,2007
440.628615712,2007
44178.554902,2007
440.018293459,2007
440.134278201,2008
440.018684045,2008
440.774386334,2008
440.050433955,2008
440.148161813,2008
440.014737144,2008
4411.94908041,2008
440.015169599,2008
440.044915403,2008
440.207203124,2008
440.051180924,2008
440.061515135,2008
44119.4842341,2008
440.024535078,2008
440.045492156,2008
440.012530257,2008
440.01931338,2008
440.021574083,2008
440.900717272,2008
440.011091916,2008
440.016537537,2008
440.01524049,2008
440.287161064,2008
440.016401905,2008
440.030842371,2008
440.038802332,2008
440.187206342,2008
440.039838803,2008
440.044341476,2008
440.049307161,2008
440.013315038,2008
440.051566017,2008
440.020372618,2008
440.025749204,2008
440.012045632,2008
440.032351552,2008
441.09314031,2008
440.043103104,2008
440.130053836,2008
44250.3514884,2008
440.112966192,2008
440.057767072,2008
440.012372281,2009
440.064149506,2009
440.132309487,2009
448.649788583,2009
440.011566789,2009
441.067742728,2009
440.194356109,2009
440.013487881,2009
440.096172066,2009
440.096706763,2009
440.015804983,2009
440.052552513,2009
440.135528115,2009
44193.5601919,2009
4468.11268083,2009
440.016066829,2010
448.616378648,2010
440.047290923,2010
440.01421925,2010
440.014996013,2010
440.479784686,2010
440.46921175,2010
440.022191666,2010
440.042149152,2010
440.235574036,2010
440.050298713,2010
440.034430354,2010
440.015046649,2010
44122.4996518,2010
4462.27646478,2010
440.049515565,2011
4434.344419,2011
440.014474553,2011
440.014507877,2011
44183.6126061,2011
440.112318625,2011
440.010209298,2011
4443.39465372,2011
440.042193755,2011
440.222707668,2011
440.084527519,2011
44241.3569525,2011
440.162159753,2012
440.029056919,2012
440.178624353,2012
4410.89516669,2012
440.011529086,2012
440.012836908,2012
440.039471573,2012
440.019220223,2012
440.03203999,2012
440.010694401,2012
441.476863556,2012
440.010230811,2012
440.506492269,2012
440.03053139,2012
440.24842142,2012
440.218853062,2012
44455.0928743,2012
4466.8989741,2012
440.017230151,2013
440.043702901,2013
440.170743743,2013
4413.93105858,2013
440.022757071,2013
440.015207236,2013
440.494159356,2013
440.030095173,2013
440.087454795,2013
440.010503217,2013
440.056179201,2013
440.021511894,2013
440.011378282,2013
440.030516242,2013
440.038495677,2013
443.983392825,2013
440.040097986,2013
440.017086986,2013
440.024545431,2013
440.28122008,2013
440.326092071,2013
4465.11639473,2013
440.047870218,2013
440.050065182,2013
4485.29460202,2013
480.084669971,1986
482.840116385,1986
488.981373569,1986
480.163020842,1987
480.557109191,1987
481.28770081,1987
480.721066974,1988
480.175938754,1988
480.022644743,1988
480.38524312,1988
480.728986919,1989
4827.21385741,1989
489.265557807,1989
480.011626643,1989
481.480702639,1989
480.944783383,1989
481.599067584,1990
480.114108974,1991
480.05229101,1991
481.194726562,1991
480.071782814,1991
485.201420701,1991
480.019537232,1991
480.049497558,1991
481.554587506,1992
480.037458713,1992
510.33740012,1987
510.28819676,1987
510.027442193,1988
510.02053586,1988
511.674232662,1988
510.013446553,1989
511.431151807,1989
510.063314618,1990
510.025442311,1990
512.660700358,1990
510.706878364,1991
510.024577554,1991
510.848314269,1991
510.012866759,1991
510.054912015,1991
519.05470233,1991
510.54280938,1991
510.026346406,1991
510.025762237,1991
510.090495817,1991
510.06159893,1991
510.024749099,1991
510.411259093,1991
510.019849878,1991
512.154171651,1992
510.751381892,1992
510.026047856,1992
514.661822562,1992
515.398250484,1992
510.028797989,1992
510.01555003,1992
510.17511089,1992
510.254958729,1992
514.142880107,1992
510.030246826,1992
510.019746687,1992
51135.6330598,1992
5119.76377514,1992
510.063539925,1992
510.036688766,1992
510.065528427,1992
510.29469513,1992
510.059901361,1992
520.01791456,1997
520.011690218,1997
520.44446544,1997
520.011442734,1997
520.012517883,1997
520.030603623,1997
520.014330396,1997
52966.3127654,1997
520.506490293,1997
520.138426302,1997
520.057015673,1997
520.501079984,1997
520.014536617,1997
520.082156934,1997
520.034356148,1997
520.017777703,1997
521.942336874,2000
5221.70914968,2001
521.707563793,2001
520.10892173,2001
520.016418132,2001
520.060156085,2004
520.010733466,2008
530.535686536,1988
530.063021905,1988
532.645886494,1988
532.772398828,1988
530.517181687,1988
530.022324834,1988
530.296500808,1988
530.01621119,1988
534.023461404,1988
530.106753731,1988
530.014354285,1988
530.073604628,1988
530.273971837,1988
533.232761538,1988
530.043907454,1988
530.176400296,1988
530.014390225,1988
530.025859936,1988
530.144582442,1988
530.179977922,1988
532.818180927,1988
530.020976276,1988
530.188572963,1988
530.04471018,1988
530.056531259,1988
530.0105025,1988
530.03847716,1988
530.032485065,1988
530.190468816,1988
530.019491018,1988
530.031422651,1988
530.047692305,1988
530.051581644,1988
530.010023893,1988
5373.23638869,1988
530.091009911,1988
530.013134212,1988
530.032179355,1988
530.526009434,1988
530.293626787,1988
530.152930628,1988
530.093547425,1988
530.061543967,1988
530.488641349,1988
530.10692432,1988
530.152847116,1988
530.037514012,1988
530.048581983,1988
530.045152234,1988
530.028224593,1988
5317.36295953,1988
530.037346278,1988
530.031853167,1988
530.558453896,1992
530.053438965,1992
530.059254918,1992
530.010074109,1992
530.053670153,1992
530.614358217,1992
53842.3624369,1992
530.050522523,1992
530.227560847,1992
530.013592851,1992
530.039593339,1992
530.011530163,1992
534.599632632,1992
530.01951192,1992
530.720427018,1992
530.028011123,1992
530.018067337,1992
530.055057027,1992
530.544336155,1992
5314.13179298,1992
530.210915671,1992
530.015158221,1992
530.051704129,1993
530.0537125,1993
530.04609133,1993
530.145820257,1993
530.27281163,1993
53241.4491951,1993
530.015060667,1993
530.680371147,1993
530.053076324,1993
530.018466928,1993
537.263290784,1993
530.244139052,1994
530.055253361,1994
530.034627273,1994
530.011742847,1994
530.75438909,1994
53922.623986,1994
530.015581056,1994
530.093068392,1994
530.131980947,1994
530.25756977,1994
5310.42764775,1994
532.86130415,1994
530.034947829,1994
530.428860609,1994
530.01832252,1994
530.05496511,1994
530.292646614,1994
530.614532261,1994
530.830129563,1994
530.221393726,1994
530.010329836,1994
530.020986149,1994
530.016806344,1994
536.48454917,1994
530.075267031,1994
530.031074835,1994
530.012208791,1994
530.010319952,1994
532.147828092,1994
532.831947062,1995
530.07523852,1995
530.98765484,1995
532.841955535,1995
530.019880913,1995
530.03887454,1995
533.058470846,1995
532.487716302,1995
530.17467391,1995
530.012091258,1995
530.253417004,1995
532.24792079,1995
530.876391286,1995
530.011314925,1995
530.029329076,1995
530.014604853,1995
530.383122735,1995
531418.443559,1995
530.249175763,1995
530.130704347,1995
534.258920572,1995
530.151475582,1995
532.886881859,1995
530.134365945,1995
530.019692316,1995
530.324771839,1995
530.019382577,1995
530.04305021,1995
530.019889761,1995
5341.2599599,1995
530.107851554,1995
531.138421271,1995
530.021706088,1995
530.127487681,1995
530.511807623,1995
530.014033949,1995
530.082282102,1995
530.041302959,1995
531.005937977,1995
530.146837203,1995
530.012801275,1995
530.059916256,1995
530.122464501,1995
530.028696602,1995
533.101437934,1995
5317.3432446,1995
530.056981994,1995
530.090336626,1995
530.020873666,1995
530.033363293,1995
530.132821139,1995
530.13656767,1995
530.592671032,1995
530.024443513,1995
531.710054134,1995
530.034393342,1995
530.107154382,1995
530.011609544,1995
531.300589265,1995
530.096364814,1995
533.029592871,1995
530.019791944,1995
530.312937033,1995
530.018341248,1995
530.109555467,1995
534.105885725,1995
530.031943262,1995
531.012465276,1995
530.430686957,1995
530.038282001,1995
530.01375707,1995
530.027432018,1995
530.017993849,1995
536.333991937,1995
533.589116782,1995
530.031220631,1995
533387.883798,1995
530.035890111,1995
532.861546789,1995
530.033405894,1995
530.054387465,1995
530.069896242,1996
530.011240329,1996
530.271355696,1996
532.769429677,1996
530.199314329,1996
5373.25501738,1996
5383.27733198,1996
530.010414294,1996
530.032332735,1996
530.012982745,1996
530.143893398,1996
530.029841736,1996
530.151285939,1996
531.584701951,1996
532.219931119,1996
530.752567962,1996
530.705928398,1996
530.250812277,1996
5341.84436842,1996
530.95175328,1996
531.671477824,1996
530.176791303,1996
535.065260103,1996
530.105840011,1996
530.046391614,1996
530.482157618,1996
530.032616736,1996
530.419212487,1996
537.588654937,1996
5390.50005615,1996
530.019590394,1996
530.012297061,1996
530.063588448,1996
530.013018068,1996
531.063422102,1996
53260.0327306,1996
530.422950072,1996
530.875146609,1996
534.423755949,1996
530.015764474,1996
530.665337188,1996
530.221156488,1996
531.969777185,1996
5316.91419637,1996
530.23239758,1996
530.968998069,1996
530.011013102,1996
530.756265573,1996
530.32805798,1996
530.507639745,1996
531480.187229,1996
532.42569445,1996
535.162190323,1996
530.062677433,1996
530.069905958,1996
531.309855111,1996
530.383457308,1996
530.127882278,1996
530.034686018,1996
530.110366825,1996
530.57602762,1996
530.48348861,1996
530.077958951,1996
530.09467243,1996
530.032287559,1996
530.018936493,1996
531.888154192,1996
530.853555982,1996
530.017375402,1996
530.532350194,1996
530.02994095,1996
530.042481938,1996
531.812654839,1996
53784.32976,1996
530.037982491,1996
530.013924024,1996
530.112517692,1996
531.108821683,1996
530.074565998,1996
530.79968717,1996
532.749662098,1996
538.559153988,1996
5321.86343317,1996
530.03414537,1996
530.017465101,1996
530.138099934,1996
5347.6688011,1996
530.033375539,1996
530.076411113,1996
530.114022051,1996
530.039950864,1996
530.358465109,1996
535.307281811,1996
531.088838433,1996
531.293464163,1996
532.571972638,1996
530.010328711,1996
530.472235578,1996
530.804119121,1996
5316.63471316,1996
530.503387314,1996
530.030143974,1996
530.077385825,1996
533.61583419,1996
530.097773741,1996
530.450295275,1996
530.469154842,1996
5321.47524904,1996
